,video_id,comment,likes
6358,5XVoRGhrhZk,ROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEYROAST KAJAL PANDEY,0
6359,5XVoRGhrhZk,3:54 Did not age well,0
6360,5XVoRGhrhZk,How many people are watching this on 19.2.26...😊,0
6361,5XVoRGhrhZk,10:29 to 12:25😂😂😂😂😂😂😂😅,0
6362,5XVoRGhrhZk,7:40 to 8:41😂😂,0
6363,5XVoRGhrhZk,Bas piyush (Arun) ka name janne aaya tha 😅,1
6364,5XVoRGhrhZk,11:30  😅😅 wo bhi soneka,0
6365,5XVoRGhrhZk,https://youtube.com/shorts/oqjy9bfoR8Y?si=BWLf-KjZLh-hSgIb,0
6366,5XVoRGhrhZk,Piyush badiya hai 😂😂,0
6367,5XVoRGhrhZk,Love you bhai 😂,0
6368,5XVoRGhrhZk,Sourav joshi 😂😂😂😂😂😂😂,0
6369,5XVoRGhrhZk,11:06 11:06 11:06 11:06 11:08 11:08 😂😂 machrod hahahahah,0
6370,5XVoRGhrhZk,Kon kon 2026 main dekh rha hai votte here 👇,2
6372,5XVoRGhrhZk,"9:10 sponsor wala Part cut kardia ??? Ya fir wo Wala dialogue - ""ki ab Aap Comment Karo Ki Baccha Biwi no 1 se hoga ya 2 se""",2
6373,5XVoRGhrhZk,Kon Kon ye 2026 mein dekh rha hy,0
6374,5XVoRGhrhZk,12:22 same to you 🎉,1
6375,5XVoRGhrhZk,https://youtube.com/shorts/TqWSq_0gkrs?si=tY9CMSDnYN8f70Ir,0
6377,5XVoRGhrhZk,Maza Aaya ❤❤❤🎉🎉🎉 😂😂😂😂😂😂😂😂😂😂,1
6378,5XVoRGhrhZk,Dinme 5:09 5:11,0
6379,5XVoRGhrhZk,0.33 par carry bhai ne khud ki hi video dekh li coffee with jalan 😊,0
6381,5XVoRGhrhZk,Don't troll carryminati,0
6384,5XVoRGhrhZk,Carry bhai hats off 😂😂😂,1
6385,5XVoRGhrhZk,Guruji wala part next level 😂,1
6386,5XVoRGhrhZk,5:11 is very sus Din me h 💀💀💀,26
6387,5XVoRGhrhZk,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂op,2
6388,5XVoRGhrhZk,Anyone 2026 😂,0
6389,5XVoRGhrhZk,Ambani mare loure pe😂😂😂😂😂,0
6391,5XVoRGhrhZk,Better than coffee with jalan 😂,0
6392,5XVoRGhrhZk,https://youtube.com/watch?v=WX7DBPcsiEs&lc=UgzP7hc-kQs8zHI5FV94AaABAg&si=6z6cFjbd5EFg0OGF,0
6394,5XVoRGhrhZk,10:36 ye bin plane ka pilot 😂😂,1
6395,5XVoRGhrhZk,Arman ko bhi pel diya 😂😂,1
6396,5XVoRGhrhZk,Ffthh F dfgdysgs na ɛyɛ adwuma,1
6397,5XVoRGhrhZk,Good mimicry 😂😂,0
6398,5XVoRGhrhZk,Ya wala Piyush kathar nak ha 😂❤,0
6399,5XVoRGhrhZk,"Start hi beast life se kiya bhai ne😂😂, uda di flight😂😂",0
6400,5XVoRGhrhZk,https://youtu.be/ZFoNBxpXen4?si=HcdNAf7Mqd_6_aUm,0
6401,5XVoRGhrhZk,1 more part,0
6402,5XVoRGhrhZk,carry's all video are so much epic,1
6403,5XVoRGhrhZk,Love you carry,1
6404,5XVoRGhrhZk,Ambani mery lody py 🤣,1
6405,5XVoRGhrhZk,9:44 epic part🎉😂,1
6406,5XVoRGhrhZk,I miss you old carryminati roasted style Bharat mein bahut blogger Hai fir se blogger roast karo bhaiya❤,1
6409,5XVoRGhrhZk,Chachi Ji was the perfect casting,1
6411,5XVoRGhrhZk,Who is watching on 11 feb 2026,0
6412,5XVoRGhrhZk,Amazing carry 😂,0
6413,5XVoRGhrhZk,Main na apko gaon bejdunga was too funny,0
6417,5XVoRGhrhZk,Legends watching this in February 😂,0
6418,5XVoRGhrhZk,Anybody in February ❤😂,0
6419,5XVoRGhrhZk,Sab ko roast kar Diya Gajab carry 😂,1
6420,5XVoRGhrhZk,Sourav ke best h bhai 😂😂,1
6422,5XVoRGhrhZk,Kon kon 2026 Ma Dakh raha ha 😅,0
6424,5XVoRGhrhZk,"7:44  ""bachpan main content bana bana ke ✊🏻✊🏻 kar diya hai 🥀💔""",0
6425,5XVoRGhrhZk,Sourav joshi kaha hun tum 😂,0
6429,5XVoRGhrhZk,"Main bhi daily vlog karta hoon, agar time mile toh support zarur karna 🙏”",0
6430,5XVoRGhrhZk,Who is monu,0
6431,5XVoRGhrhZk,kya lagta saurav Joshi ne vlog dekha hoga?,0
6432,5XVoRGhrhZk,Jakash video,0
6433,5XVoRGhrhZk,Sourav was exposed😂,1
6434,5XVoRGhrhZk,1rst kon hai ? .,1
6436,5XVoRGhrhZk,7:28 what are u doing😂🤣,1
6437,5XVoRGhrhZk,I am watching this again in 2026,0
6439,5XVoRGhrhZk,Yaar am I the only one who loved coffee with Jalan video I don’t know what’s wrong with people he did very hard work to make that parody video,0
6440,5XVoRGhrhZk,Any1  20-26,0
6441,5XVoRGhrhZk,"❤This man has made us smile for the past many years with every video but with his one coffee with Jalan video people are trolling him which is not right at all and from here we also get a lesson that a person can do everything well in life but with a small mistake they can put the person in front of them at gunpoint. Carry  keep it up, I am with you, love you broo🫡🫶",2
6442,5XVoRGhrhZk,8:47 par kon hai ye isko roste kara hai,0
6443,5XVoRGhrhZk,Bhai aapki dusri biwi Ke vaste main a jaaun,0
6444,5XVoRGhrhZk,Watching it again after 2 years 😂 4:40 was so funny,1
6446,5XVoRGhrhZk,7:38 best part.... 😂😂😂,0
6449,5XVoRGhrhZk,Technical guruji is Iconic yaar 😂😂😂,1
6451,5XVoRGhrhZk,Who after carry new video 😂❤,0
6452,5XVoRGhrhZk,Haha meri vlog bhi dekh skte ho sir😂😂,0
6453,5XVoRGhrhZk,Best was Guruji part😂😂,0
6454,5XVoRGhrhZk,7:50🤣🤣 best part start,2
6457,5XVoRGhrhZk,Avaj nhi aa rahi,1
6458,5XVoRGhrhZk,Handsome kam traffic police wala zyada lag raha hai😂😂,0
6460,5XVoRGhrhZk,Me after watching Dhakad khabar!😂Purav Jha!😂On Saurav JoshiNow I'M watching Carry's parody!!,0
6461,5XVoRGhrhZk,Came after knowing Chote miyan is here,0
6462,5XVoRGhrhZk,Only legend see BMW  0:56 ❤,0
6463,5XVoRGhrhZk,Carry minati bhaiya Apne hath se aapka video dekhna start kyon❤❤❤❤❤,0
6465,5XVoRGhrhZk,Chhote miyaa❤❤😂😂😂,0
6466,5XVoRGhrhZk,Aisa video banao #carry😂😂😂,0
6467,5XVoRGhrhZk,"Carry made this( the latest video)  on purpose,, There is no way that he can do this shi*t type of untracked joke and editing after giving all the disasters Video,,, Views got disappointed and going to see all his old Videos which is more beneficial for him,, Full respect to carry vai... He knows what he is doing,,,",1
6468,5XVoRGhrhZk,04:18  bhai vo sch mein gira hai 😂😂😂,0
6469,5XVoRGhrhZk,Here after coffee with jalan😢,0
6470,5XVoRGhrhZk,Koffee With Jalan ke baad Hansne Aaya Hu,0
6471,5XVoRGhrhZk,Please everybody vote for 2nd parody of saurav joshi.,0
6472,5XVoRGhrhZk,Bro please make saurav joshi parody again. We all request you,0
6473,5XVoRGhrhZk,6:51 yea kya hae silwatta 😂😂,0
6474,5XVoRGhrhZk,Gaurav saurav sab 😂😂😂,0
6475,5XVoRGhrhZk,Bhai tumhen to uski biwi ne bhi roast  ke mamle mein fail Kar Diya😂❤,0
6476,5XVoRGhrhZk,Koffee with jalan😢 ke baad mai idhar aagye,3
6477,5XVoRGhrhZk,Arman malik No Sangram singh 👍 😂 Good Video Carry minati ❤ 28-1-2026 1:47 AM,0
6478,5XVoRGhrhZk,One parody video on indian politician 😂,1
6479,5XVoRGhrhZk,5:10 Sorav joshi'sChachi -kahaan leke Jaa rahe ho mujhe .....din main hi😂😂😂,0
6480,5XVoRGhrhZk,Cofee with jalan ke baadye dkhne pahunch gya 😂😂,1
6482,5XVoRGhrhZk,Anyone after coffe with jalaan,2
6483,5XVoRGhrhZk,8:32 bhai future prediction😂,0
6484,5XVoRGhrhZk,4:38 mujhe diddy banana hai😂,0
6485,5XVoRGhrhZk,Coffee with jalan is just like coffee with Karan just spending lots of money on production but never on content😂But carry is good content creator before coffee with jalan video😅,1
6486,5XVoRGhrhZk,"I came to admire writer and director, OG Dayama",0
6488,5XVoRGhrhZk,Carryminatis all time best comedy video😂,0
6489,5XVoRGhrhZk,Carry bhai kya hogya aapko,0
6490,5XVoRGhrhZk,Anyone in 2028,1
6491,5XVoRGhrhZk,Who come after watch coffee with jalan 😅😂,2
6492,5XVoRGhrhZk,Koffee with jalan here,3
6493,5XVoRGhrhZk,😂dobara aana pada coffee with jalan me mazaa nahi aaya to😅,4
6494,5XVoRGhrhZk,Carry now🤡🤡🤡Carry then💀,81
6495,5XVoRGhrhZk,Anyone from 2026..😅,0
6497,5XVoRGhrhZk,Here after kofee with Jalan...Honestly hansi bilkul nahi aayi it was a lun video bitter but true 😒,4
6498,5XVoRGhrhZk,https://youtube.com/shorts/zYkMLBe91bI?si=1kv14fCDkzpUWBVn,0
6499,5XVoRGhrhZk,Saurav joshi mimicry was epic😂,0
6500,5XVoRGhrhZk,This video was 2 years ago damnnnnn 😳Coffee with jalan was trash btw 😂,9
6501,5XVoRGhrhZk,"Who’s here after Koffee with Jallan, where the audience gave him a taste of his own medicine?",10
6502,5XVoRGhrhZk,Kon kon aaya hai yaha hasne..coffee with jalan dekhne k bad 😂😂😂,4
6503,5XVoRGhrhZk,Coffee with jalan se yha aana pr rha hasne k liye🫠,2
6504,5XVoRGhrhZk,monu ki myyat ke maa chod di was epic😂😂,1
6506,5XVoRGhrhZk,Pius pius😂😂😂😂,0
6507,5XVoRGhrhZk,Who came here after koffee with Jalan 👇,154
6508,5XVoRGhrhZk,Coffee with jalan dekhne ke baad carry ke liye respect banae rakhne ke liye aya hu 🥀🥀,8
6509,5XVoRGhrhZk,Kon kon naye video dekh kr yhn pr thora hsne aaya h,14
6511,5XVoRGhrhZk,Hasi ane k liyeh iske old video pe aya hu,3
6512,5XVoRGhrhZk,Gandu carry 😂,3
6513,5XVoRGhrhZk,Kyon kyon naya vedio se disappointe hokar yaha aaya hai thoda hasne😅😅,8
6515,5XVoRGhrhZk,Kon kon coffee with jalan dekhne ke bad aya 😂,7
6516,5XVoRGhrhZk,Mai na aapko Gao Bhej dunga 😂😂😂 hilarious,0
6517,5XVoRGhrhZk,"Saw Koffee with Jalan, just came here to laugh :D",15
6518,5XVoRGhrhZk,KOFFEE WITH JALAN dekh ke mood jaal gaya toh ye dekhne aagaya,2
6519,5XVoRGhrhZk,Abhi main bhi coffee with jalan dekh kr aa raha hu😂😂😅isko bolte hai parody🤡😅,0
6520,5XVoRGhrhZk,Aa gye yhn bhi roast krne,1
6521,5XVoRGhrhZk,Every one is coming after deroasting of koffee with jalan😂😂😂,4
6522,5XVoRGhrhZk,Coffee with jalan ko bhulane ke liye aya hoon,1
6523,5XVoRGhrhZk,"Saw koffee with Jalan , came here to laugh",6
6524,5XVoRGhrhZk,Who's come here after coffee with jalan to laugh,17
6525,5XVoRGhrhZk,Who is here and after koffee with jalan.,11
6526,5XVoRGhrhZk,"Was watching coffee with jalan, came here to find the carry who was funny😢😢",3
6527,5XVoRGhrhZk,After that jalan video I'm here to laugh again and see my carry again,3
6528,5XVoRGhrhZk,Sab log yahi aa gye 😂😂😂,3
6529,5XVoRGhrhZk,Who came here after watching Koffee with jalan 😢😢,245
6530,5XVoRGhrhZk,Coffee With Jalan Dekhkr Jo Aya Hai Attendance 👇🏻,6
6531,5XVoRGhrhZk,After koffee with jalan 🤮 came to laugh 😂,10
6532,5XVoRGhrhZk,Latest video bekar he,57
6533,5XVoRGhrhZk,Jalan vali video dekh ke yaha aana padda hasne ke liye 😂,65
6534,5XVoRGhrhZk,came back here to erase his koffee with jalan episode from my memory.,46
6535,5XVoRGhrhZk,Coffee with jallan 😢 me hasi nehin aya isiliye ea video dubara dekh raha hun 😂,43
6536,5XVoRGhrhZk,Anyone  after cofee with jalaan?,695
6537,5XVoRGhrhZk,Who is watch this video today,17
6538,5XVoRGhrhZk,"Saw Koffee with Jalan, came here to laugh",2905
6539,5XVoRGhrhZk,Mene Apne paise kama liye was epic line🤣🤣,0
6540,5XVoRGhrhZk,2026 --- Guruji epic Mimicry ❤,1
6541,5XVoRGhrhZk,MADAR   CHOAD  CARRYMINATI,3
6542,5XVoRGhrhZk,Anyone in 2026,3
6543,5XVoRGhrhZk,Very nice 🎉🎉,2
6545,5XVoRGhrhZk,Who is watching the video on 23/01/26 😂,23
6546,5XVoRGhrhZk,Sourav 😂😂😂Ghar tho pura same h😅😅😅,3
6547,5XVoRGhrhZk,9:54 Kritika ki Lookalike on spot thi😅,0
6548,5XVoRGhrhZk,Bhai to bahut flop bandar hai,0
6551,5XVoRGhrhZk,Kon kon 2026 me dek rha ha😂,2
6552,5XVoRGhrhZk,Kon kon noida se hai bhai,1
6553,5XVoRGhrhZk,13:16 the end🔥🔥🔥🔥🔥,1
6554,5XVoRGhrhZk,2:30 unexpected 😂😂,1
6555,5XVoRGhrhZk,"here in 2026😂😂, aur kn kn h",28
6556,5XVoRGhrhZk,Mza aa gya😂,1
6557,5XVoRGhrhZk,Mujhe nahi laga tha is wali video par gali yeah fir kuch or sunne ko milega isliye mummy k samne bathke dakh rahi thi 😢 par mai galat thi tosto condom wali ward batt mare mammy sunte he mai khatam 😩bhai galti ho gayi kabhi bhi or family yeah fir mammy k samne bilkul nahi dakhungi 🤡,0
6560,5XVoRGhrhZk,Mr indian hacker ke sath karo😢😢😮😮😊,0
6561,5XVoRGhrhZk,Piyushhhhh piyusshhhh piyushhh 😂❤,0
6562,5XVoRGhrhZk,Piyush❌️ Abuse✅️,0
6563,5XVoRGhrhZk,Pyush to bona lag raha hau😂😂😂😂,0
6564,5XVoRGhrhZk,Piush is very funny,0
6566,5XVoRGhrhZk,Ek podcast mera bhi @pangopodcast,0
6568,5XVoRGhrhZk,7:28 par piyush muthhi laga raha tha 😅😅,1
6569,5XVoRGhrhZk,Sourav Joshi must be watching secretly 😂😂,0
6571,5XVoRGhrhZk,that guy who played piyush role is in bhool bhulaiya2,0
6572,5XVoRGhrhZk,Gaon bhj dunga was epic,0
6573,5XVoRGhrhZk,9:15 markup line was epic,0
6574,5XVoRGhrhZk,Anyone in 2026 😂😂😂😂 please attendence. .......😅,0
6575,5XVoRGhrhZk,Hi iam buying technical guru ji 1millon bar garibo,0
6577,5XVoRGhrhZk,@Sourav joshi gandu ka reply nahi aya guys😂😂,1
6578,5XVoRGhrhZk,Tech guru ji super memcary,1
6579,5XVoRGhrhZk,Purav jha ? who ?,5
6580,5XVoRGhrhZk,Km s km sorav tumri trh gndi galiya or dusro ka mjak to ni bnata tumse lakh guna axa h wo,0
6584,5XVoRGhrhZk,Again roast him,0
6585,5XVoRGhrhZk,Abe 3 ho gai hai aab,0
6586,5XVoRGhrhZk,11:27 anyone 2026 ??❤,1
6587,5XVoRGhrhZk,9:49 epick part😂,1
6589,5XVoRGhrhZk,2026 people like here😂❤,50
6590,5XVoRGhrhZk,https://youtube.com/shorts/OUn63Hc8D6E?si=7QCYb8TnyFGEix-Q,0
6591,5XVoRGhrhZk,Kis kis ko ye chutiya lgta he 😂😂😂😂,2
6594,5XVoRGhrhZk,7:42 was epic 😂,1
6596,5XVoRGhrhZk,12:20 cha mudao tum log 🗿,0
6597,5XVoRGhrhZk,Anyone After TOXIC 🧻😂,3
6598,5XVoRGhrhZk,Piyush ko bhi rost kro,2
6599,5XVoRGhrhZk,Tambaku khake vlog bana raha hai bhai 😂,2
6601,5XVoRGhrhZk,Credits: Producers: Deepak Char & CarryMinati Concept & Written By: Vishal DayamaCreated By: CarryMinati  Production House: One Hand ClapExecutive Producer: Naveed ManakkodanAssociate Producer: Dishant MehtaDirected By: Nishant SharmaCinematography By: Ashwin KadamboorAssociate Director: Karan JunejaLine Producer: Amit KumarEditor: Hitanshu ‘rAge’ Soneji Additional DOP: Prathamesh (One Digital Entertainment) Casting Director: Shivam Gupta Casting Associate: Prashant Singh Casting Assistant: Solanki Sharma Cast:Main Vloggers: CarryMinati Piyush: Arun Kushwaha,0
6603,5XVoRGhrhZk,Master admi hai,0
6605,5XVoRGhrhZk,Piyush from zomato😂,1
6606,5XVoRGhrhZk,https://youtube.com/@gvideo980?si=0afs5L0cZTltgQ7c,1
6607,5XVoRGhrhZk,Chamiya acting related to like Saurav baby😂😂😂😂,8
6608,5XVoRGhrhZk,"Yaar ye banda to alag hi level ka hai,😂😂😂😂😂",1
6609,5XVoRGhrhZk,Aaj v dekh raha hu aapka video 😂 08/01/2026,0
6610,5XVoRGhrhZk,Bote for dhuruv rathi,0
6611,5XVoRGhrhZk,2026 me kon kon dekh raha hai😂,1
6612,5XVoRGhrhZk,2026 mai kon kon dekhta hai 😂😂,12
6613,5XVoRGhrhZk,Tum jalte ho saurav se,2
6614,5XVoRGhrhZk,Hahaha bhai roast mast krte ho😂,0
6616,5XVoRGhrhZk,Sourav Joshi acting is on another level😂❤❤,3
6619,5XVoRGhrhZk,Gali nikal rha h,0
6620,5XVoRGhrhZk,Sourov joshi be like : 😤😤,0
6621,5XVoRGhrhZk,Anyone in 2026❤,1
6623,5XVoRGhrhZk,You should try collabing with sunil grover,0
6624,5XVoRGhrhZk,Jo sab 2026 mein dekh raha hai vah mujhe vote karo,1
6625,5XVoRGhrhZk,Content lavel 💯😂,0
6626,5XVoRGhrhZk,Keri bhai yaar tum 2019 wale Nahin Rahe 🥺 😢🥺2018,0
6627,5XVoRGhrhZk,Keri bhai yaar tum 2019 wale Nahin Rahe 🥺 😢🥺2018,0
6628,5XVoRGhrhZk,Keri bhai yaar tum 2019 wale Nahin Rahe 🥺 😢🥺2018,0
6629,5XVoRGhrhZk,Keri bhai yaar tum 2019 wale Nahin Rahe 🥺 😢🥺2018,0
6631,5XVoRGhrhZk,2026 mein kon dekh raha hai  vlog 😅,71
6632,5XVoRGhrhZk,Legends are watching in 2025😂😂,0
6635,5XVoRGhrhZk,Mza aaya bhi,0
6637,5XVoRGhrhZk,sourav joshi is best volger,0
6638,5XVoRGhrhZk,My name is sangram 😭😭,0
6640,5XVoRGhrhZk,CarryMinati bhai tumne acting bhut achi ki,0
6641,5XVoRGhrhZk,Saurbh johi ko rost kar diya😂😂😂😂,1
6642,5XVoRGhrhZk,Any legend in 2026😂😂,8
6643,5XVoRGhrhZk,When legends are roasting 😂lorav moshi,0
6647,5XVoRGhrhZk,Same to you 😂😂😂😂 12:22,4
6648,5XVoRGhrhZk,Same to you 11:29,0
6649,5XVoRGhrhZk,Videos Bana Apna Maine Hai tu ghar bananas need to make Mukka Maro,0
6651,5XVoRGhrhZk,Anyone 2026 03/01/,0
6652,5XVoRGhrhZk,https://youtube.com/shorts/TkfrCR_WjJA?si=qNU7dmqyM7KCmu77,0
6653,5XVoRGhrhZk,7:19 Most Funny Part 😂,1
6654,5XVoRGhrhZk,Piyush 😂😂😂😂,0
6655,5XVoRGhrhZk,You are crazy bro,0
6656,5XVoRGhrhZk,"I have seen three four,times I think the phone Ajay threw collide with the girl behind him 😢",0
6657,5XVoRGhrhZk,Who is watching 2026,11
6659,5XVoRGhrhZk,Anywone from 2026❤,26
6661,5XVoRGhrhZk,Ambani was on top 💥😂,1
6662,5XVoRGhrhZk,10:02 best part mechanical Guruji 😂😂😂,2
6663,5XVoRGhrhZk,ai hai bhai 😂😂,0
6664,5XVoRGhrhZk,9:09 yaha to kisi brand ka promotion tha na haha,1
6665,5XVoRGhrhZk,Bhai you are 🔥,1
6666,5XVoRGhrhZk,Any one 2026 ?,2
6667,5XVoRGhrhZk,Best part 11:26,1
6668,5XVoRGhrhZk,Still no body is subscribing my channel 😢,1
6669,5XVoRGhrhZk,Anyone from 2026,15
6670,5XVoRGhrhZk,7:29 Piyush tu ye kya kar Raha hai ?😂🤣,58
6671,5XVoRGhrhZk,*Sourav Joshi ❌ Krish ✅*,1
6672,5XVoRGhrhZk,Piyush 7:29 😂,0
6673,5XVoRGhrhZk,Auskar level acting😅😅,0
6674,5XVoRGhrhZk,Carry minati mantal sala,0
6675,5XVoRGhrhZk,Bhai haryana mein rahate hoo,2
6676,5XVoRGhrhZk,Omg what a acting of armaan Malik and his wife 😂😂😂😂😂😂,0
6677,5XVoRGhrhZk,Sabhi blocker ke maachudhi😂,0
6680,5XVoRGhrhZk,Technical guruji mimicry was just another level ❤❤,0
6682,5XVoRGhrhZk,12:10 that's evil ☠️,1
6684,5XVoRGhrhZk,Bhai saab 😂😂😂 bhot khatrnaak 🔥🔥🔥,0
6687,5XVoRGhrhZk,bhai sach mai trahimaam kar diya sabka😂😂,1
6688,5XVoRGhrhZk,Bud me jaiye😅,1
6690,5XVoRGhrhZk,But I like very very this content,0
6691,5XVoRGhrhZk,I like carryminati❤❤❤❤❤😊,0
6692,5XVoRGhrhZk,25 Dec 2025,5
6693,5XVoRGhrhZk,7:44 bachpan se tune content bna bna ke chod diya😂😂😂😂..Feeling sad for piyush..😂😂,1
6694,5XVoRGhrhZk,Sourabh Joshi ka achcha Laga,0
6695,5XVoRGhrhZk,Piiiii piiiiii piiiii piiiii😂😅,0
6696,5XVoRGhrhZk,Naya video ni arha vai 🤯🤯Vote for new video,0
6697,5XVoRGhrhZk,0:54 .  LAGANDS FOCUS ON GOL,0
6698,5XVoRGhrhZk,11.26 ambani mara l pa 🤣🤣,0
6699,5XVoRGhrhZk,Sadi kaa bi bnao bhai😂❤,1
6700,5XVoRGhrhZk,Vote for part 2 ❤,2
6703,5XVoRGhrhZk,Thanks for 100 subscribers ❤❤❤,2
6704,5XVoRGhrhZk,Dhruv tatti ko troll kro bhai 😅,0
6705,5XVoRGhrhZk,Legend watching on December last 2025 or January 2026 😂😂,0
6709,5XVoRGhrhZk,Bro only carrymanati is best clover mkc,0
6710,5XVoRGhrhZk,Bislery ki botal😂😂,0
6711,5XVoRGhrhZk,Banglabeshi ❤❤❤😂😂😂😂😂😂😂😂2025,1
6712,5XVoRGhrhZk,5:14  😂😂 din mai hi was epic,1
6713,5XVoRGhrhZk,Saurav Joshi block ❌ Sourabh Joshi roast ✅,5
6714,5XVoRGhrhZk,2025 december 20 11:24pm iQOO Z10 5G silchar,0
6716,5XVoRGhrhZk,2026 me kon kon dekh raha hai 😂,0
6718,5XVoRGhrhZk,Din me he😂😂😂😂,1
6719,5XVoRGhrhZk,Bro make video for saving Aravalli hills from this corrupt government.,0
6720,5XVoRGhrhZk,Vote for sourav joshi part 2😅,5
6721,5XVoRGhrhZk,4:41 iske liye piyush reaction was epic 😂,0
6723,5XVoRGhrhZk,Who all observed on namah shivai on carry's hand 👇,1
6725,5XVoRGhrhZk,MN tujhe sarap detiiii hn😂,0
6726,5XVoRGhrhZk,10:03 yahi say guruji ko life time a liya content milgya tha😂😂,0
6728,5XVoRGhrhZk,Ye to roast video hai,0
6729,5XVoRGhrhZk,Bina plane ka pilot 😂 10:40,0
6730,5XVoRGhrhZk,10 bar dekh chuka hu 😅,0
6732,5XVoRGhrhZk,Piyush piyush,1
6734,5XVoRGhrhZk,YouTube suggested to me after 2years 😂 youtube  algorithm day by day 💅,0
6735,5XVoRGhrhZk,This only video destroyed Flying beast channel popularity..,0
6736,5XVoRGhrhZk,8:37 decoration barhiya hai,34
6737,5XVoRGhrhZk,Day 1 of trying to famous of comment,0
6738,5XVoRGhrhZk,Here after sourav wedding 😂😂,9
6739,5XVoRGhrhZk,Same looking like sara ali khan in one character,2
6740,5XVoRGhrhZk,Are you jealous bhai??,1
6741,5XVoRGhrhZk,Maine bhi vlog channel start kiya hai,0
6746,5XVoRGhrhZk,Who watching today,7
6747,5XVoRGhrhZk,Dusronko roast karte karte hi aap un logonke naam pe paise karte hai,0
6748,5XVoRGhrhZk,Bhai dimple aunty ko bhul gaye,0
6749,5XVoRGhrhZk,Best part  11:27,1
6750,5XVoRGhrhZk,11:27 legendary part,1
6751,5XVoRGhrhZk,Ambani mere loude pr ......was epic 😂😂😂,0
6752,5XVoRGhrhZk,Piyush was personal😂😂😂😂,2
6753,5XVoRGhrhZk,11:27 was epic 😂😂,0
6754,5XVoRGhrhZk,https://youtube.com/shorts/C29GOJ3HzTs?si=xnJ5OT2g7za_PsCJ,0
6755,5XVoRGhrhZk,https://youtube.com/shorts/C29GOJ3HzTs?si=xnJ5OT2g7za_PsCJ,0
6756,5XVoRGhrhZk,Ambani mere loude pe was a epic Movement😂,0
6757,5XVoRGhrhZk,Saurav wala shi thaa yaar 😂😂😂😂,1
6758,5XVoRGhrhZk,My like for saurav joshi roast video,1
6760,5XVoRGhrhZk,Harsh rajput bhi Bdiya hai jaoun dekhe aaoun 😂😂😂,3
6761,5XVoRGhrhZk,Ek hi video me dono creater ko pel diya,2
6763,5XVoRGhrhZk,Who saw bmw on 0.56 sec pe,0
6764,5XVoRGhrhZk,Itna real ki laga sorav Joshi ka real vlog dekh rha 😂,0
6765,5XVoRGhrhZk,Saurav ka sasu 😂,0
6766,5XVoRGhrhZk,Bin plane ka pilot 😂😂😂😂😂😂,1
6767,5XVoRGhrhZk,Bahut shandar,0
6768,5XVoRGhrhZk,Anyone December 2025,13
6769,5XVoRGhrhZk,Legend's are watching in 2025😂😂😂,0
6771,5XVoRGhrhZk,Bhai...galti se khana khate time dekh liya kha hi nhi paya😂😂 7:45,1
